lat__float,longitude__float,acctype__cat,light__cat,numvehs__cat,rdsurf__cat,rodwycls__cat,weather__cat,severity__cat
42.04042121,-87.82660675,6,5,1,2,5,7,4
41.96407671,-87.74620173,6,5,1,1,1,1,4
41.54817853,-89.12759785,10,1,2,1,3,1,4
41.83761004,-87.66572916,1,1,1,1,3,1,4
41.11893955,-87.82157217,6,4,1,1,4,1,4
38.61161792,-90.15475945,6,5,1,1,3,1,4
39.80382726,-88.97315399,10,1,2,1,4,1,4
41.93436107,-87.80660774,15,2,2,1,3,1,4
41.97557667,-87.72521062,1,1,1,1,3,1,4
42.02157046,-89.02071686,6,1,1,1,6,1,4
41.85762474,-88.14262324,10,5,2,1,5,1,4
41.4374799,-90.72720335,6,1,1,2,8,2,4
42.15363187,-87.99369224,14,2,2,1,4,7,4
39.80751052,-89.60575893,2,5,1,1,4,1,4
39.71108284,-91.16755387,6,4,1,1,8,1,4
41.53277624,-88.05765627,6,4,1,1,3,1,4
42.2669708,-89.06648565,10,5,2,1,5,1,4
41.66145151,-87.75439121,1,5,1,1,3,1,4
42.32273991,-87.89542997,10,1,2,1,4,1,4
41.81261957,-88.2837833,14,1,3,2,3,2,4
41.21280657,-89.4013603,13,1,3,1,8,1,4
41.60189263,-87.81860413,14,1,2,2,4,2,4
41.62265052,-87.61640231,6,5,1,1,5,1,4
41.87206522,-87.78888652,1,5,1,2,1,2,4
41.92359888,-87.7973239,1,4,1,2,3,1,4
41.78530908,-87.62545529,6,5,1,1,5,1,4
41.66483234,-88.06839122,13,1,3,1,5,1,4
40.83712272,-89.55079891,15,1,2,1,9,1,4
41.85581032,-87.71135077,10,1,2,1,4,1,4
41.90600157,-87.95096863,6,5,1,1,5,1,4
41.63714846,-87.59785826,15,1,2,1,5,1,4
41.80303169,-88.05929274,1,4,1,1,4,1,4
41.78369849,-87.62540562,11,5,2,1,5,1,4
41.75977516,-89.78448027,5,1,1,4,6,9,4
41.55116871,-87.6206195,6,4,1,1,3,1,4
41.61899007,-87.64114305,1,5,1,1,5,1,4
41.69824949,-87.59483708,11,5,2,1,1,1,4
42.01264177,-88.2164765,11,1,2,1,4,1,4
41.85913065,-87.69568018,6,1,1,1,3,1,4
37.15192051,-88.71321652,10,1,2,1,5,1,4
41.92439236,-87.80869049,1,1,1,1,5,1,4
39.26768923,-90.61409877,6,1,1,1,8,1,4
41.72552877,-87.74097233,1,1,1,2,4,2,4
42.4806152,-87.88463244,6,4,1,1,3,1,4
42.46540937,-87.94639891,10,1,2,2,4,4,4
40.79667024,-89.36010016,11,1,3,2,8,2,4
41.62264603,-87.6559293,6,4,1,1,5,1,4
41.64650084,-87.6602789,10,4,2,2,5,7,4
41.56447649,-87.79285458,12,5,3,1,4,1,4
41.73734148,-87.64365272,10,5,2,1,3,1,4
41.5863352,-87.65589061,12,1,2,1,99,1,4
41.92399542,-88.32160018,14,4,2,1,3,1,4
41.83427129,-88.46442403,14,4,2,1,8,1,4
41.58766078,-88.81759008,15,1,2,2,8,4,4
40.15669958,-88.23929649,15,5,2,2,3,2,4
39.48153931,-88.37378108,2,1,1,1,5,1,4
39.78622864,-89.66841918,6,5,1,1,5,1,4
41.95735403,-87.80724234,1,5,1,1,5,1,4
41.32742647,-89.32760002,6,5,1,1,8,1,4
41.63244542,-87.67729421,11,4,2,2,99,1,4
39.82962993,-89.60490258,6,4,1,2,5,2,4
42.43565336,-87.87614885,14,4,2,3,3,1,4
41.84368031,-87.76369879,6,5,1,1,3,1,4
42.06697076,-88.04013933,11,5,5-Mar,2,4,2,4
42.24944798,-87.86233913,6,1,1,1,4,1,4
42.3178275,-90.22129328,1,1,1,1,8,1,4
42.33729424,-87.87253019,11,4,2,2,4,2,4
41.64453043,-87.64152817,10,5,2,1,4,1,4
41.65372166,-88.12953107,12,5,2,2,1,2,4
41.12612852,-88.83556759,15,1,2,2,3,1,4
41.6969343,-87.80060958,15,5,2,1,5,1,4
42.17320887,-88.2860485,13,1,3,2,5,2,4
37.75514577,-88.93273674,14,5,2,1,3,1,4
41.92465602,-87.7137052,1,5,1,1,3,1,4
41.71623527,-87.72120981,1,5,1,2,4,2,4
38.56930413,-89.00067647,13,1,3,1,8,1,4
42.10166931,-89.07617254,15,1,3,2,8,4,4
42.06242089,-89.07593263,14,1,2,4,8,7,4
41.88656948,-87.74547025,11,5,2,1,5,1,4
41.56467123,-88.14064948,1,5,1,1,4,1,4
41.69484913,-87.72046424,10,4,2,1,4,1,4
41.69704553,-87.64245203,6,1,1,1,4,1,4
42.006494,-87.76171475,1,5,1,2,5,2,4
41.74944944,-87.60520833,1,5,1,1,4,1,4
41.88115023,-87.68641963,1,5,1,2,4,2,4
41.19940364,-88.83607786,14,1,2,1,8,9,4
42.27362127,-88.2010459,13,1,8-May,1,3,1,4
41.31432072,-88.62924809,5,4,1,1,8,1,4
42.05530018,-87.74685154,14,1,5-Mar,2,4,2,4
41.62062695,-87.68452919,5,5,1,1,1,1,4
41.87841143,-87.61741997,10,5,3,1,4,1,4
41.72233974,-87.58501172,10,5,3,2,5,2,4
41.72559379,-87.79881077,2,3,1,1,5,1,4
42.08821763,-88.46736274,5,1,2,2,8,2,4
41.688448,-87.94050815,1,1,1,2,3,2,4
41.85608129,-89.5723574,5,4,1,1,8,1,4
41.71185918,-87.65225338,6,4,1,1,99,1,4
41.70212469,-87.92894705,6,4,1,1,3,1,4
42.08516133,-88.23830687,15,4,2,1,4,1,4
42.07192689,-87.73297868,6,1,1,1,3,1,4
38.70093973,-90.11750505,10,5,2,1,3,1,4
41.43708392,-90.80979668,5,1,1,1,8,1,4
41.60061374,-87.89385366,1,4,1,1,3,1,4
42.00989583,-87.87675459,10,5,2,1,4,1,4
42.15387928,-88.26260349,6,1,1,1,5,1,4
38.57478649,-90.09916319,14,2,3,1,4,1,4
41.3530507,-88.91875852,5,4,1,1,8,1,4
42.13879322,-87.94648906,15,3,2,1,4,1,4
41.11832614,-87.95385181,14,4,2,4,8,7,4
38.62826149,-90.16142551,6,5,1,1,1,1,4
37.95006068,-89.0535707,15,4,3,1,8,1,4
41.77895481,-87.83700646,9,5,2,2,1,1,4
38.97166102,-90.54333108,10,1,2,1,8,1,4
40.74416679,-88.4926556,6,4,1,1,8,1,4
41.09175702,-90.3810284,3,1,1,1,8,1,4
37.29573869,-89.50612944,15,4,2,1,9,1,4
41.77273113,-90.23978354,14,4,2,3,8,3,4
40.55156982,-89.80486787,15,5,2,4,8,4,4
41.59098733,-88.05669863,6,5,1,1,5,1,4
40.31229907,-88.9164311,14,4,2,3,8,3,4
39.17195614,-88.61894965,7,4,1,2,8,3,4
41.69975309,-87.65405164,6,5,1,1,1,1,4
37.93551433,-88.93308331,14,1,2,1,8,1,4
41.88543647,-87.72579477,1,5,1,2,3,2,4
42.43290187,-89.79443623,6,1,1,3,8,6,4
41.51318173,-88.04700164,5,1,1,1,1,1,4
41.97766707,-87.74700124,15,5,2,1,1,1,4
38.36225539,-89.06982891,15,4,2,3,6,3,4
37.29581066,-89.46058234,1,4,1,1,8,1,4
40.13485464,-88.23154296,11,1,3,3,1,3,4
39.80466849,-89.60588938,1,4,1,1,5,1,4
42.20304237,-89.07214256,11,4,2,1,4,1,4
37.86836198,-88.29123035,6,1,1,1,8,1,4
38.61985089,-89.09395589,14,1,2,1,8,1,4
41.99336518,-87.87202525,6,1,1,1,1,1,4
41.85697341,-88.04133105,6,5,1,1,1,1,4
41.88945233,-87.92060512,11,1,5-Mar,1,1,1,4
41.0186441,-88.5292445,6,4,1,4,6,3,4
41.60527693,-88.16333936,9,2,2,3,1,3,4
40.5659063,-89.0027699,13,1,2,3,1,1,4
41.67781977,-87.64197304,1,1,1,1,4,1,4
41.757909,-89.38106792,15,1,2,3,8,1,4
39.1682646,-88.38389112,6,1,3,3,6,3,4
40.86998601,-88.91325288,14,4,2,3,8,6,4
37.9600429,-89.23359602,6,4,1,1,8,1,4
41.8925988,-87.64975684,9,1,2,3,1,1,4
41.5871771,-88.16479345,12,1,2,3,1,3,4
38.63014967,-90.17081393,14,4,3,1,5,1,4
41.6582045,-88.39209765,12,1,2,3,3,3,4
41.83050918,-87.60530735,1,1,1,1,1,1,4
40.71534137,-89.59385291,10,1,2,1,5,1,4
41.87588881,-87.67233648,11,5,3,1,1,1,4
42.41942642,-89.63809639,1,1,2,3,8,1,4
41.70401609,-88.03157894,1,5,3,1,1,1,4
38.52453931,-89.97744831,15,1,2,1,3,1,4
39.95248835,-91.37752108,1,4,1,2,3,7,4
41.91044828,-87.88387054,1,4,1,2,4,7,4
37.79414949,-89.02771928,1,5,1,1,5,1,4
38.48037204,-89.69014807,5,4,1,1,8,1,4
41.11956947,-87.76839977,15,1,2,1,9,1,4
40.94768146,-87.92643895,6,4,1,3,6,3,4
39.98429631,-87.57859304,6,4,1,1,8,1,4
41.61549131,-87.66078361,1,5,1,1,5,1,4
42.00104813,-88.87444273,6,1,1,1,8,1,4
41.12070152,-88.87383101,15,4,2,1,3,1,4
39.00766574,-90.16415232,6,4,1,1,8,1,4
41.54166956,-88.04223054,6,4,1,1,3,1,4
40.37064101,-89.63197198,5,4,1,1,8,1,4
41.73638234,-87.64356599,6,5,1,1,4,1,4
40.70645909,-89.53448638,6,4,1,3,4,3,4
37.9043498,-88.35905835,14,4,2,1,8,1,4
41.66250638,-87.69177101,15,5,2,2,5,1,4
42.09783364,-88.70424279,14,5,2,3,8,3,4
41.55349945,-87.6652703,6,5,1,2,99,2,4
42.4407648,-88.43782179,13,1,2,1,8,1,4
41.92146309,-88.25045235,14,3,2,1,5,1,4
42.46624699,-88.05257673,15,4,2,2,3,1,4
41.77233105,-89.75054137,14,4,3,1,8,1,4
41.19030619,-89.07634312,5,4,1,1,6,1,4
41.93505553,-88.96889821,11,1,5-Mar,4,8,6,4
42.27225883,-88.2867977,14,1,2,1,3,1,4
41.5655531,-87.68105543,14,1,3,1,5,1,4
41.56603451,-88.18144245,15,4,2,1,3,1,4
41.57327615,-87.63637633,12,1,5-Mar,1,5,1,4
40.76307916,-89.27336014,15,1,2,1,8,1,4
41.26819726,-90.59091764,14,1,2,1,8,1,4
41.65948611,-88.54697425,6,5,1,2,5,2,4
41.91024314,-87.69573902,15,5,2,1,4,1,4
41.70616156,-87.70240819,10,5,2,1,4,1,4
41.93043943,-87.88951784,1,5,2,1,5,1,4
38.6585107,-90.04946146,1,5,1,1,5,1,4
38.48434032,-90.09147929,15,5,2,2,8,1,4
37.45319092,-88.34404303,10,1,2,1,8,1,4
39.00679427,-89.74986345,14,1,2,1,6,1,4
41.68364097,-87.73944628,10,4,2,2,5,2,4
42.12319018,-87.81305677,1,5,1,1,5,1,4
41.56830935,-90.39243498,14,1,2,3,3,3,4
41.12014015,-88.96536685,14,1,3,3,8,3,4
41.65634753,-88.55895042,14,4,3,1,4,1,4
40.86026403,-89.3319894,14,2,2,3,8,6,4
40.51596286,-89.43178641,6,1,1,9,8,9,4
41.85853165,-88.19484324,10,1,2,1,4,1,4
37.72951616,-88.80990561,1,4,1,1,8,3,4
42.37203755,-88.44313356,15,1,2,3,3,6,4
42.44634231,-88.43304922,15,1,2,3,8,1,4
40.62015649,-90.46330991,6,4,1,2,8,1,4
41.62249278,-87.57908304,6,1,1,1,1,1,4
37.15768554,-88.68278992,14,1,2,1,1,1,4
42.01186492,-89.02064413,6,1,1,3,6,3,4
39.81375,-89.69675397,5,1,1,1,4,1,4
38.75636908,-90.0048288,6,1,1,1,1,1,4
41.9520912,-87.83761167,6,5,1,1,5,3,4
41.68820174,-88.35607246,6,5,1,1,3,1,4
41.79175655,-89.74562055,1,4,1,1,3,1,4
41.76468572,-87.68323802,1,3,1,1,4,1,4
40.87396277,-90.40456256,6,4,1,3,8,3,4
38.54733745,-90.05526757,6,1,2,2,4,1,4
38.52920922,-89.96738985,14,1,2,1,5,1,4
39.75064961,-90.30086458,5,1,1,1,8,1,4
37.87054166,-88.94166917,6,4,1,1,6,1,4
41.95542356,-87.64495436,6,5,1,1,1,1,4
41.65918077,-87.55928191,15,5,2,1,5,1,4
42.25511806,-88.55980961,15,5,3,2,8,1,4
41.96786095,-87.76073631,6,5,1,1,3,1,4
42.07274049,-87.8937016,15,4,2,1,5,1,4
39.03990599,-88.79713806,1,4,3,2,8,2,4
38.01124012,-89.67453719,6,4,1,1,8,1,4
42.04991336,-87.91458959,15,5,2,2,4,1,4
42.08859611,-88.45632205,10,1,2,1,3,1,4
39.73098174,-89.69073106,14,1,2,1,3,1,4
39.01254244,-89.09828186,6,1,1,1,3,1,4
40.47508883,-88.52631056,6,4,1,1,8,1,4
41.41558454,-90.4708466,6,1,1,4,3,3,4
42.10345048,-87.96683769,15,4,3,1,4,1,4
42.03526958,-87.94067931,1,5,1,2,4,1,4
41.53694835,-87.6359439,10,4,2,2,4,1,4
41.70558441,-87.58834092,6,1,1,1,4,1,4
41.8762317,-87.62435199,6,5,1,1,4,1,4
41.90049011,-87.74591552,6,5,1,1,4,1,4
40.19427207,-89.38826624,6,3,1,1,8,1,4
40.07248181,-89.4443285,5,1,1,1,6,1,4
41.23315837,-87.62811112,10,1,2,1,8,1,4
42.27753368,-88.96464325,6,5,3,1,1,1,4
37.73814198,-88.56422133,15,1,2,1,3,1,4
41.87111477,-87.76595279,6,5,1,2,1,2,4
41.62581065,-87.70346395,12,4,2,2,5,2,4
39.50178512,-89.76773115,14,1,2,1,8,1,4
41.93753166,-87.72711967,1,1,1,3,3,3,4
40.12440633,-87.63790397,11,1,2,1,5,1,4
42.04943642,-87.88931285,6,5,1,3,5,3,4
41.63489848,-88.44874037,15,5,2,2,3,4,4
38.5676756,-89.12539136,1,4,1,1,8,1,4
42.11750024,-87.87873536,6,1,1,1,1,1,4
42.26582859,-89.63120067,6,1,1,1,4,1,4
41.77719627,-87.81397564,1,5,1,2,5,2,4
42.0001424,-88.20365081,7,1,2,1,4,1,4
39.74637782,-88.47271264,7,1,1,1,8,4,4
41.83100329,-87.74363866,1,5,1,1,5,1,4
41.9366813,-87.69438293,6,5,1,1,3,1,4
41.85297323,-87.63009885,2,1,1,1,4,1,4
42.2643855,-87.83465694,14,4,2,4,3,3,4
41.83020442,-87.74363676,1,5,1,2,5,1,4
40.6752345,-90.16354414,13,4,2,1,8,1,4
40.48809674,-88.95271578,15,4,2,2,4,4,4
40.01325426,-87.63757819,14,4,2,1,5,1,4
40.08123922,-88.24724915,7,5,1,1,5,1,4
42.00811489,-88.20293747,6,1,2,1,4,1,4
41.92281577,-87.88436,1,4,1,1,4,1,4
41.62526708,-87.73481963,1,1,1,1,5,1,4
41.46984377,-90.62035814,6,4,2,1,1,1,4
38.96135985,-89.07536044,5,1,1,1,8,1,4
41.65590879,-87.58516843,5,4,1,1,1,1,4
41.72303593,-88.37053551,1,4,1,1,3,1,4
41.73519874,-87.70213198,10,1,2,1,5,1,4
42.0996782,-88.73972031,14,4,2,2,8,4,4
42.04962252,-87.99134862,14,5,2,2,4,4,4
41.73144751,-87.58509532,15,5,2,1,4,1,4
41.53586174,-88.1795666,10,1,2,2,3,2,4
42.15182045,-87.97039441,1,4,1,1,4,1,4
40.85070925,-90.90211492,14,1,5-Mar,1,8,1,4
40.39686002,-88.12112529,1,4,1,1,8,1,4
38.29924565,-90.14521576,14,1,2,1,8,1,4
38.7337277,-90.14079101,10,1,3,1,4,1,4
42.36337327,-87.89465161,6,5,1,1,4,1,4
42.28506245,-89.30040246,1,4,1,1,9,1,4
41.72227776,-87.5907452,6,2,1,2,5,2,4
42.27370614,-88.28680594,14,4,2,1,3,1,4
42.37019945,-88.94577966,15,1,2,1,3,1,4
41.29211721,-88.42024732,14,1,2,1,8,1,4
41.38042086,-88.1261901,6,1,1,1,4,1,4
41.84706877,-87.94286101,6,1,3,1,4,1,4
38.69633628,-87.52466492,6,1,1,1,8,1,4
41.41106478,-88.19369578,5,4,1,1,1,1,4
40.12040415,-88.05982976,6,4,1,1,6,1,4
39.32872758,-89.24417627,14,1,2,1,8,1,4
40.72265181,-89.55434368,11,4,2,1,5,1,4
41.99715337,-88.72396077,6,1,1,2,8,1,4
41.83767949,-87.66572956,10,1,2,1,3,1,4
41.88824818,-87.62243961,6,5,1,2,4,1,4
42.2722598,-88.28680016,10,3,2,1,3,1,4
42.48601457,-89.01979005,5,1,1,1,4,1,4
41.90837265,-87.83497035,6,4,1,2,4,2,4
37.5804785,-88.76684876,6,4,1,1,8,1,4
42.01848924,-87.7612581,6,5,1,1,1,1,4
39.91354237,-89.58562278,6,4,1,1,3,1,4
42.21160236,-88.7227451,11,4,3,1,6,1,4
38.75608306,-89.08704517,5,1,1,1,8,1,4
38.74868459,-89.90648754,6,1,1,1,1,1,4
41.90392681,-88.03250409,1,5,1,2,5,1,4
41.90304912,-87.74598513,6,5,1,1,4,1,4
41.48438016,-88.2254663,11,1,2,1,1,1,4
37.16911927,-89.10169262,1,4,1,1,8,1,4
39.63767366,-88.31620813,11,4,2,1,8,1,4
41.83787412,-87.91909662,11,1,3,1,1,1,4
38.75013016,-89.67171983,6,5,2,1,3,1,4
42.32769988,-88.84657943,15,1,2,1,3,1,4
37.94032689,-89.55932618,1,4,2,1,8,1,4
41.60398775,-88.48985771,5,4,1,1,8,1,4
39.85384105,-89.84845004,5,1,1,1,8,1,4
40.83936538,-88.68045035,5,4,1,1,6,1,4
41.87285026,-87.81732563,1,5,1,1,1,1,4
42.32593924,-88.14499077,14,1,2,1,3,1,4
42.23685321,-90.03197592,6,4,1,1,8,1,4
41.71799944,-87.62398164,12,1,3,1,1,1,4
41.64495583,-87.71850435,6,5,1,2,4,2,4
41.78062072,-87.58445843,1,5,1,1,4,1,4
39.00613427,-88.54401661,5,4,1,1,8,1,4
41.95944034,-89.57979995,15,1,2,1,8,1,4
40.75341227,-89.59324552,1,4,1,1,5,1,4
41.36857287,-89.1072182,13,1,2,2,1,2,4
40.72766152,-89.41701132,5,4,1,1,4,1,4
39.9613628,-89.61227877,6,1,1,1,8,1,4
41.62370999,-87.71763851,10,3,2,1,5,1,4
41.60512136,-88.32902107,5,4,1,1,3,1,4
39.56710538,-89.26678658,5,4,2,1,3,1,4
40.26090976,-88.64137789,5,1,1,1,6,1,4
42.40252137,-87.94841051,11,1,3,1,1,1,4
41.5867596,-87.85231985,15,5,2,1,4,1,4
41.91665251,-89.56166072,10,3,2,1,8,1,4
42.18312989,-88.42251085,6,4,1,1,3,1,4
41.84935882,-87.74421085,10,1,2,1,4,1,4
41.96640577,-87.84764084,10,1,2,1,5,1,4
42.27939842,-89.17341851,6,4,1,1,4,1,4
41.97547953,-87.73315003,10,1,2,1,3,1,4
41.91166588,-89.76805683,14,2,2,1,8,4,4
40.74804934,-88.20177715,6,4,1,1,8,1,4
41.62066817,-87.79469258,5,4,1,1,4,1,4
42.22888825,-88.33023818,15,1,2,1,4,1,4
41.87752913,-87.80463975,11,5,2,1,5,1,4
38.53865364,-90.20145245,1,4,1,9,3,9,4
38.6270568,-90.09301571,1,4,1,1,3,1,4
41.87377717,-87.80435732,6,5,1,1,1,1,4
42.12687611,-88.44406363,6,1,1,1,1,1,4
41.40830822,-89.91616386,12,4,2,1,6,1,4
40.01052223,-90.18336789,6,4,1,1,8,1,4
41.98384414,-87.85137633,6,5,2,1,1,1,4
39.04986885,-89.80883919,14,1,2,1,8,1,4
41.87124022,-87.86118016,6,1,1,1,1,1,4
40.48726891,-88.83506052,14,1,2,1,8,1,4
38.42524309,-89.98257999,5,1,1,1,8,1,4
39.57823292,-91.04625106,5,1,1,1,8,1,4
39.24554452,-88.18834608,5,4,1,1,6,1,4
38.93573311,-90.29708855,5,1,1,1,9,1,4
41.81624913,-88.25757916,1,5,1,1,3,1,4
42.35708999,-90.00143115,1,5,1,1,8,1,4
40.57088012,-90.49439065,6,4,1,1,8,1,4
42.22385987,-89.02873987,15,1,3,1,4,1,4
38.32552286,-89.38089676,14,1,2,1,8,1,4
41.11158865,-88.25245645,6,1,1,1,8,1,4
38.68050959,-88.51339439,14,4,2,2,9,1,4
41.58868039,-87.72590082,11,5,3,1,1,1,4
41.58293026,-87.69444985,11,1,8-May,1,1,1,4
37.16098368,-88.68276177,11,1,2,1,1,1,4
40.40122794,-88.90223342,5,1,1,1,1,1,4
42.2365729,-88.91314923,6,2,1,1,1,1,4
42.3669294,-88.96534769,1,4,3,1,1,1,4
38.46205762,-88.403495,14,4,2,1,8,1,4
41.97749763,-87.80701563,7,5,1,2,4,2,4
41.71385029,-87.53766002,15,4,8-May,1,3,1,4
37.90907334,-88.35691092,6,4,1,9,8,9,4
39.96746177,-90.26040078,6,1,1,1,8,1,4
40.85879352,-90.00654177,6,1,1,1,6,1,4
41.50627017,-87.58849976,1,1,1,1,5,1,4
41.73471029,-87.72991995,10,5,2,1,4,1,4
42.01076179,-87.84677952,2,1,1,1,5,1,4
42.0783107,-89.07561902,15,1,2,1,8,1,4
41.60353378,-87.72174558,5,4,1,1,4,1,4
41.09619055,-87.86904299,1,5,1,1,4,1,4
37.96949732,-88.84108385,14,4,2,1,8,1,4
42.005759,-87.66095245,10,5,2,1,4,1,4
42.20422115,-88.55122917,15,1,2,1,8,1,4
41.6992632,-87.93457147,10,1,2,1,3,1,4
41.62606646,-87.69114413,11,1,5-Mar,1,5,1,4
40.80646931,-89.5933158,6,4,1,1,1,1,4
41.20206051,-88.00022726,6,1,1,1,8,1,4
38.96795959,-90.49515949,10,1,2,1,8,1,4
41.42487954,-87.92243033,10,1,2,1,3,1,4
40.327631,-90.61030439,6,4,1,1,8,1,4
40.72360636,-89.52441031,1,4,1,1,9,1,4
42.00873965,-87.78592439,6,1,2,1,5,1,4
41.43212997,-90.56790036,15,1,5-Mar,1,4,1,4
41.74913257,-87.74240601,1,1,1,1,4,1,4
42.15281901,-87.8481897,10,5,2,2,3,2,4
41.4172858,-90.13465204,5,4,1,1,6,1,4
41.74022977,-87.56989666,6,5,1,1,4,1,4
41.62278011,-87.56394017,1,5,1,1,5,1,4
39.25756193,-88.12924074,2,1,1,1,8,7,4
41.37079295,-88.47368167,6,1,1,1,3,1,4
41.96605394,-87.74692608,6,5,1,1,1,1,4
38.04587109,-88.92466318,12,4,2,1,6,1,4
40.69177053,-89.58499432,6,1,1,1,1,1,4
38.59966672,-88.96732183,14,1,2,1,6,1,4
39.03833491,-90.55534937,14,1,5-Mar,1,8,1,4
41.38277782,-87.76329804,1,4,1,1,10,1,4
41.56212639,-87.79277521,11,1,2,1,4,1,4
41.02350973,-89.39569782,15,1,3,2,8,2,4
42.03148045,-88.20179895,1,4,1,1,5,1,4
42.40170323,-87.93349903,14,4,2,1,4,1,4
40.48848577,-88.93938101,11,1,2,1,4,1,4
41.6906828,-87.75247152,6,1,1,1,4,1,4
42.30858147,-87.99829766,10,4,2,1,4,1,4
41.60811739,-87.67042621,1,4,1,1,99,1,4
42.19577045,-88.21494766,14,1,5-Mar,1,4,1,4
39.82384985,-88.96529991,5,5,1,1,4,1,4
41.50641526,-90.58111005,14,5,2,1,99,1,4
41.6357115,-87.57854597,6,5,1,1,1,1,4
37.78156428,-89.22343576,14,5,2,1,8,1,4
41.92452977,-87.7230599,15,5,5-Mar,1,3,1,4
42.32706507,-89.75119506,5,4,1,1,8,1,4
41.86432204,-87.84178909,14,5,2,1,5,1,4
41.81137915,-87.58915843,6,5,1,1,1,1,4
41.76695623,-87.72246203,6,1,1,1,4,1,4
41.58192278,-87.73476348,5,1,2,1,1,1,4
37.50135971,-88.89958822,6,1,1,1,6,1,4
39.7916403,-88.28934061,2,1,1,1,10,1,4
38.12475424,-88.91182369,6,1,1,1,6,1,4
39.85085406,-88.74905191,1,4,1,1,8,1,4
42.24009088,-88.90062286,10,4,3,1,9,1,4
38.59530785,-90.03881633,15,1,3,2,4,2,4
41.60081957,-87.67191329,1,4,1,1,4,1,4
41.77425141,-87.94670854,10,1,2,1,1,1,4
42.08184989,-88.45554844,15,1,3,1,3,1,4
42.01322656,-87.94761779,1,4,1,1,4,1,4
41.50612949,-87.69965927,14,1,2,1,4,1,4
41.87766939,-88.03227909,14,1,2,2,3,2,4
41.37050995,-88.51809869,10,1,2,1,8,1,4
39.05063361,-88.33955352,11,1,2,1,8,1,4
39.12691997,-88.56640984,6,1,1,1,1,1,4
40.11131881,-89.32809474,14,1,2,1,8,1,4
41.66841049,-87.55927204,6,5,1,1,5,1,4
42.32274537,-88.16876208,5,1,1,1,4,1,4
40.1154101,-91.25803571,5,1,1,1,9,1,4
41.45631048,-90.52026581,10,5,2,1,3,1,4
41.97727179,-87.79088421,9,3,2,1,3,1,4
37.26153533,-89.26078722,6,1,1,1,8,1,4
41.61960177,-88.03117062,5,4,1,1,3,1,4
41.40895543,-87.76108529,6,4,1,1,1,1,4
41.35059793,-87.81474763,5,4,1,1,6,1,4
41.88677025,-87.63013906,10,5,2,1,4,1,4
39.84960923,-90.62363091,5,4,1,1,8,1,4
41.86205181,-87.72504197,6,5,1,2,3,2,4
41.36846008,-88.89737596,5,4,2,1,6,1,4
41.58842841,-87.71389399,11,1,2,1,4,1,4
39.26262723,-89.64177924,5,1,1,1,6,1,4
39.26191861,-90.04644214,5,1,1,1,8,1,4
41.48550983,-88.22109829,14,1,3,1,1,1,4
40.95899656,-87.92256821,12,1,2,1,6,1,4
40.65210596,-89.51739954,14,1,2,1,3,1,4
41.95074114,-87.64426339,6,5,1,1,1,1,4
38.62669102,-90.13875286,15,1,3,1,3,1,4
41.02702988,-89.27780995,6,1,3,1,8,1,4
41.96837039,-87.79282945,1,1,1,1,4,1,4
42.02148644,-88.20301137,5,1,1,1,5,1,4
40.74951004,-88.0996903,5,9,1,1,8,1,4
39.00355374,-87.82468977,10,1,2,1,8,1,4
38.26679247,-88.54966631,14,4,2,1,6,1,4
41.67317876,-87.66177296,6,5,1,1,1,1,4
41.71600831,-87.64300693,15,1,2,1,4,1,4
41.52699258,-87.56671983,14,1,2,1,3,1,4
42.1140789,-88.17751004,10,1,2,1,3,1,4
40.66610363,-89.55243611,1,5,1,1,3,1,4
38.81003285,-89.89114492,5,1,1,1,1,1,4
38.70766125,-89.96226893,5,1,1,2,1,2,4
37.34114741,-89.17205111,6,1,1,1,8,1,4
38.08133896,-89.39752986,14,1,3,1,3,1,4
38.91663724,-89.8160694,5,1,1,1,6,1,4
42.03917091,-87.86426439,1,4,1,2,4,2,4
37.67089992,-89.23422935,15,5,2,2,8,2,4
41.16397873,-89.98441843,11,1,5-Mar,1,8,1,4
41.89965838,-88.91938505,5,4,1,1,6,1,4
41.28982964,-88.18910917,15,1,2,1,3,1,4
41.22485239,-88.27827653,1,4,1,1,6,4,4
40.12749992,-87.73985335,5,1,1,1,6,1,4
37.73875256,-88.56517046,5,5,1,1,3,1,4
42.22084037,-88.11163943,10,1,2,1,4,1,4
41.89547961,-88.53669049,14,4,2,1,8,1,4
40.45970909,-88.975369,2,1,1,1,4,1,4
38.26060544,-88.25772546,6,4,1,1,6,1,4
39.70839287,-91.16285854,6,1,1,1,8,1,4
40.14756475,-88.28565117,5,1,1,1,1,1,4
41.14171165,-87.67192033,13,1,2,1,8,1,4
38.74201204,-90.07126356,6,1,1,1,4,1,4
40.62649319,-89.46447647,1,1,1,1,5,1,4
42.158558,-87.83939208,10,5,2,1,5,1,4
42.39045929,-87.83286059,5,4,1,1,4,1,4
39.39212169,-90.81613067,4,1,1,1,8,1,4
38.6354796,-90.0599535,6,4,1,1,1,1,4
37.97598771,-88.93555965,5,1,1,1,6,1,4
37.46231181,-88.68381469,6,1,1,1,8,1,4
41.21280199,-87.86730966,5,4,1,1,1,1,4
41.96444263,-87.83678741,15,1,2,1,4,1,4
41.7562249,-87.91667604,6,1,1,1,1,1,4
41.51150617,-88.36369629,13,1,5-Mar,1,8,1,4
40.2320698,-91.12303942,15,1,2,1,9,1,4
